Logged started on,25/03/2025 08:38:44
Feature,Temperature
Nodes,BLEPnP @900939

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,Temperature (℃)
25/03/2025 09:52:32.899,4428895,BLEPnP @900939,379367,1001,27.2
25/03/2025 09:52:33.889,4429858,BLEPnP @900939,379467,1001,27.2
25/03/2025 09:52:34.879,4430848,BLEPnP @900939,379567,0F01,27.1
25/03/2025 09:52:35.899,4431868,BLEPnP @900939,379667,0F01,27.1
25/03/2025 09:52:36.889,4432858,BLEPnP @900939,379767,0E01,27
25/03/2025 09:52:37.879,4433848,BLEPnP @900939,379867,0E01,27
25/03/2025 09:52:38.899,4434868,BLEPnP @900939,379967,0D01,26.9
25/03/2025 09:52:39.889,4435858,BLEPnP @900939,380067,0D01,26.9
25/03/2025 09:52:40.879,4436848,BLEPnP @900939,380167,0D01,26.9
25/03/2025 09:52:41.899,4437869,BLEPnP @900939,380267,0D01,26.9
25/03/2025 09:52:42.889,4438858,BLEPnP @900939,380367,0E01,27
25/03/2025 09:52:43.879,4439848,BLEPnP @900939,380467,0E01,27
25/03/2025 09:52:44.899,4440868,BLEPnP @900939,380567,0E01,27
25/03/2025 09:52:45.889,4441858,BLEPnP @900939,380667,0E01,27
25/03/2025 09:52:46.879,4442848,BLEPnP @900939,380767,0E01,27
25/03/2025 09:52:47.899,4443868,BLEPnP @900939,380867,0E01,27
25/03/2025 09:52:48.889,4444858,BLEPnP @900939,380967,0E01,27
25/03/2025 09:52:49.879,4445848,BLEPnP @900939,381067,0E01,27
25/03/2025 09:52:50.899,4446868,BLEPnP @900939,381167,0F01,27.1
25/03/2025 09:52:51.889,4447858,BLEPnP @900939,381267,0F01,27.1
25/03/2025 09:52:52.879,4448849,BLEPnP @900939,381367,0F01,27.1
25/03/2025 09:52:53.899,4449868,BLEPnP @900939,381467,0F01,27.1
25/03/2025 09:52:54.889,4450858,BLEPnP @900939,381567,0F01,27.1
25/03/2025 09:52:55.879,4451848,BLEPnP @900939,381667,0F01,27.1
25/03/2025 09:52:56.899,4452868,BLEPnP @900939,381767,0F01,27.1
25/03/2025 09:52:57.889,4453858,BLEPnP @900939,381867,0E01,27
25/03/2025 09:52:58.879,4454848,BLEPnP @900939,381967,0E01,27
25/03/2025 09:52:59.899,4455868,BLEPnP @900939,382067,0F01,27.1
25/03/2025 09:53:00.889,4456858,BLEPnP @900939,382167,0F01,27.1
25/03/2025 09:53:01.879,4457848,BLEPnP @900939,382267,1001,27.2
25/03/2025 09:53:02.899,4458868,BLEPnP @900939,382367,1101,27.3
25/03/2025 09:53:03.889,4459858,BLEPnP @900939,382467,1201,27.4
25/03/2025 09:53:04.879,4460848,BLEPnP @900939,382567,1301,27.5
25/03/2025 09:53:05.899,4461868,BLEPnP @900939,382667,1301,27.5
25/03/2025 09:53:06.889,4462858,BLEPnP @900939,382767,1301,27.5
25/03/2025 09:53:07.879,4463848,BLEPnP @900939,382867,1301,27.5
